"SID","UID","Latitude","Longitude","CollectionDate","VolumeFilteredML","DeploymentDuration","ClientSampleID","EnvironmentType","TICI","TICIVersion","TICINoSeqs","TICIQuantile","Report","Region","District"
19877,"523066",-41.8,174.154,"2022-05-26","300","","Lake Elterwater West Point","Lake",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/0d403729040d7483.html","Marlborough","Marlborough"
19878,"523067",-41.827,173.871,"2022-05-26","250","","Lake Elterwater SH1 lookout","Lake",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/771c4e9b7ab1f53a.html","Marlborough","Marlborough"
29689,"523074",-40.244277,175.539124,"2022-12-01","800","","","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/cf70ec399585e81f.html","Manawatu-Wanganui","Manawatu"
29690,"523075",-40.244277,175.539124,"2022-12-01","700","","","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/cf70ec399585e81f.html","Manawatu-Wanganui","Manawatu"
20149,"523076",-40.03648,176.52982,"2022-05-17","350","","Kioreau at Porangahau Rd","River/Stream",76.81,"Riverine V1",182,0.1,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/4ef2eac39f0eee8b.html","Hawke's Bay","Central Hawke's Bay"
20150,"523077",-40.03648,176.52982,"2022-05-17","250","","Kioreau at Porangahau Rd","River/Stream",77.41,"Riverine V1",150,0.11,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/4ef2eac39f0eee8b.html","Hawke's Bay","Central Hawke's Bay"
20151,"523078",-40.03648,176.52982,"2022-05-17","350","","Kioreau at Porangahau Rd","River/Stream",77.33,"Riverine V1",150,0.11,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/4ef2eac39f0eee8b.html","Hawke's Bay","Central Hawke's Bay"
20152,"523079",-40.03648,176.52982,"2022-05-17","250","","Kioreau at Porangahau Rd","River/Stream",75.01,"Riverine V1",176,0.07,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/4ef2eac39f0eee8b.html","Hawke's Bay","Central Hawke's Bay"
20153,"523080",-40.03648,176.52982,"2022-05-17","350","","Kioreau at Porangahau Rd","River/Stream",74.72,"Riverine V1",150,0.07,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/4ef2eac39f0eee8b.html","Hawke's Bay","Central Hawke's Bay"
20154,"523081",-40.03648,176.52982,"2022-05-17","350","","Kioreau at Porangahau Rd","River/Stream",78.07,"Riverine V1",186,0.13,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/4ef2eac39f0eee8b.html","Hawke's Bay","Central Hawke's Bay"
52410,"523082",-37.715366,176.263694,"2023-07-28","600","","DS1","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/fdffbef4564e35b9.html","Bay of Plenty","Tauranga"
52411,"523083",-37.715724,176.26313,"2023-07-28","600","","DS2","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/bb5a80e2fc569a35.html","Bay of Plenty","Tauranga"
52412,"523084",-37.715772,176.262632,"2023-07-28","600","","DS3","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/5b1b9e36b4c22477.html","Bay of Plenty","Tauranga"
26770,"523180",-44.212458,171.098206,"2022-10-20","1000","","Ford","River/Stream",99.56,"Riverine V1",393,0.5,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/740ec7f323561bd4.html","Canterbury","Timaru"
26771,"523181",-44.212355,171.09824,"2022-10-20","1000","","Outflow","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/7a98332a5bf69df1.html","Canterbury","Timaru"
26772,"523182",-44.212169,171.098335,"2022-10-20","1000","","Intake","River/Stream",105.25,"Riverine V1",306,0.56,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/61af1cc349db96fe.html","Canterbury","Timaru"
61876,"523184",-36.360789,174.606278,"2024-02-01","840","","DV2","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/06354faa6e09e1df.html","Auckland","Auckland"
57276,"523189",-38.94338202,175.73698327,"2023-11-10","720","","Upstream 2","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/bcbe7f8460e7daa6.html","Waikato","Taupo"
25914,"523193",-43.148,171.742,"2022-10-10","1000","24","Craigieburn cutting","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/5af431c5fc57826e.html","Canterbury","Selwyn"
57277,"523194",-38.94338202,175.73698327,"2023-11-10","840","","Upstream 3","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/bcbe7f8460e7daa6.html","Waikato","Taupo"
26773,"523195",-44.212979,171.098468,"2022-10-20","1000","","Downstream","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/63ee0d6ffc2d5f3f.html","Canterbury","Timaru"
57275,"523197",-38.94338202,175.73698327,"2023-11-10","840","","Upstream 1","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/bcbe7f8460e7daa6.html","Waikato","Taupo"
26769,"523198",-44.211846,171.097392,"2022-10-20","1000","","Upstream","River/Stream",103.76,"Riverine V1",348,0.54,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/d47806d507b79004.html","Canterbury","Timaru"
36446,"523201",-46.1623453,168.0820817,"2023-04-24","250","","Waimatuku Sediment Trap","Pond",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/8df978106c766644.html","Southland","Southland"
55574,"523203",-36.960924,175.519209,"2023-10-08","1000","","Te Mata Stream","River/Stream",116.18,"Riverine V1",423,0.78,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/06a9939bcf8d59e9.html","Waikato","Thames-Coromandel"
52458,"523204",-37.106159,175.296472,"2023-08-01","900","","HAUARAHI - DOMAIN","River/Stream",92.95,"Riverine V1",314,0.36,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/83724bbd8d88b4e4.html","Waikato","Hauraki"
52459,"523205",-37.116159,175.271884,"2023-08-01","1000","","HAUARAHI - TOFT RD","River/Stream",101.25,"Riverine V1",373,0.52,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/f36466f42bee6299.html","Waikato","Hauraki"
61034,"523206",-37.391302,174.825226,"2024-01-24","850","","Opuatia Stream","River/Stream",88.18,"Riverine V1",450,0.26,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/13d73f33a59b7e53.html","Waikato","Waikato"
19803,"523236",-38.98742,177.85436,"2022-05-24","1000","","Tiromoana 1","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/41c6cac5b1bbf15d.html","Hawke's Bay","Wairoa"
19805,"523237",-38.98933,177.85569,"2022-05-24","500","","Tiromoana 2","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/8c09900167b9dd64.html","Hawke's Bay","Wairoa"
19804,"523238",-38.98766,177.86085,"2022-05-24","1000","","Kopuawhara 1","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/4625d3e51e274175.html","Hawke's Bay","Wairoa"
20872,"523239",-38.949153,177.866124,"2022-06-15","1000","","Kopuawhara #2","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/e9894ef9bd9e095c.html","Gisborne","Gisborne"
20873,"523240",-38.950776,177.869926,"2022-06-15","1000","","Waipawa Stream","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/aaacdc63799fcc1e.html","Gisborne","Gisborne"
21499,"523241",-38.99644,177.53295,"2022-06-06","1000","","Pakarae - Homestead Bridge","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/c0d66653698343f7.html","Hawke's Bay","Wairoa"
32243,"523252",-38.689486,178.058482,"2023-02-08","600","","Sponge Bay","Wetland",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/e24e44a87ae72c60.html","Gisborne","Gisborne"
32244,"523253",-38.690783,178.05804,"2023-02-08","450","","Sponge Bay","Wetland",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/ec27f8718bd1848e.html","Gisborne","Gisborne"
24162,"523364",-37.6580307,176.0614235,"2022-08-26","600","","Raropua 2","",0,"NC - Low seq count",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/06795604720f7c1b.html","Bay of Plenty",NA
24163,"523369",-37.6581106,176.0612518,"2022-08-26","600","","Raropua 3","",0,"NC - Low seq count",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/18d077772ac480de.html","Bay of Plenty",NA
24161,"523397",-37.6578993,176.0618221,"2022-08-26","400","","Raropua","Estuary",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/767c21ff125844f1.html","Bay of Plenty",NA
21219,"523527",-38.033801,176.260024,"2022-06-17","1000","","Hamurana bridge Site 1","River/Stream",107.11,"Riverine V1",166,0.58,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/dfd8a5d85e89cb00.html","Bay of Plenty","Rotorua"
21220,"523604",-38.033801,176.260024,"2022-06-17","1000","","Hamurana bridge Site2","River/Stream",101.12,"Riverine V1",344,0.52,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/dfd8a5d85e89cb00.html","Bay of Plenty","Rotorua"
21221,"523607",-38.033801,176.260024,"2022-06-17","1000","","Hamurana - koaro project site","River/Stream",102.49,"Riverine V1",279,0.53,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/dfd8a5d85e89cb00.html","Bay of Plenty","Rotorua"
54691,"523709",-37.8641881,175.1877998,"2023-09-11","1000","","5 m DS of culvert","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/34869830074b534f.html","Waikato","Waipa"
65446,"523714",-37.710348,175.21619,"2024-03-13","400","","Te Awa Upstream","River/Stream",76.77,"Riverine V1",175,0.1,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/d12b1eccc71c1a97.html","Waikato","Hamilton"
20915,"523718",-37.044457,175.194659,"2022-06-14","300","","Horotiu Road","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/5820d1af3e2830c7.html","Waikato","Waikato"
65445,"523722",-37.17521673,175.216973,"2024-03-13","1000","","Te Awa Downstream","River/Stream",87.7,"Riverine V1",242,0.25,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/f31e9f29cd2e3f3b.html","Waikato","Waikato"
22143,"523726",-37.668059,175.201205,"2022-06-08","360","","Areare","Lake",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/329862d53160a2b8.html","Waikato","Waikato"
22144,"523727",-37.770168,175.22572,"2022-06-08","240","","Waiwhakareke","Lake",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/1e9ee1b784ccb1d1.html","Waikato","Hamilton"
25408,"523728",-37.779898,175.386472,"2022-09-23","120","","Mangaonua (Hoeka Road)","River/Stream",92.02,"Riverine V1",458,0.34,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/ba2fbc8b0d0034d7.html","Waikato","Waikato"
25407,"523729",-37.860571,175.345911,"2022-09-23","240","","Mystery Creek (Tieke Road)","River/Stream",90.92,"Riverine V1",371,0.32,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/519a7fb4f7c3a353.html","Waikato","Waipa"
25405,"523730",-37.882742,175.306444,"2022-09-23","420","","Lake Maratoto Outfall","Lake",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/61d216b34b2779d2.html","Waikato","Waipa"
25409,"523733",-37.791058,175.374282,"2022-09-23","300","","Mangaonua (Woodside Road)","Pond",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/8b8b889c2517887c.html","Waikato","Waikato"
22145,"523734",-38.314787,176.373943,"2022-06-08","420","","Ngahewa","Lake",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/973b80280e21cc77.html","Waikato","Rotorua"
22149,"523735",-38.184183,174.725614,"2022-06-08","540","","Rotoroa (Taharoa)","Lake",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/cf1c577e7c4b0f7f.html","Waikato","Waitomo"
22152,"523736",-38.346446,176.193094,"2022-06-10","240","","1-Mangatete Road South Bridge","River/Stream",91.34,"Riverine V1",445,0.33,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/6016707e04c38b3c.html","Waikato","Rotorua"
22150,"523738",-37.676873,175.231829,"2022-06-10","900","","Kainui","Lake",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/d494cc37611f49f0.html","Waikato","Waikato"
25411,"523742",-37.794379,175.290328,"2022-09-23","900","","Waikato River","River/Stream",88.1,"Riverine V1",270,0.26,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/da7939debfac0481.html","Waikato","Hamilton"
25406,"523743",-37.89645,175.319953,"2022-09-23","300","","Mystery Creek (Kaipaki Rd)","River/Stream",89.66,"Riverine V1",342,0.29,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/19b1a276cbb38ecb.html","Waikato","Waipa"
25410,"523744",-37.811601,175.367788,"2022-09-23","104","","Mangaharekeke (Alan Turner)","River/Stream",91.65,"Riverine V1",383,0.33,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/f5857a83a098ac7f.html","Waikato","Waikato"
22148,"523745",-38.178237,174.729184,"2022-06-10","540","","Numiti","Lake",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/eb31f6533f863842.html","Waikato","Waitomo"
22153,"523746",-38.33786,176.201468,"2022-06-10","240","","2-Mangatete Road North","River/Stream",93.62,"Riverine V1",406,0.37,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/761f38995449e358.html","Waikato","Rotorua"
22141,"523747",-37.925045,175.316233,"2022-06-10","600","","Rotomanuka","Lake",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/1c42df08d860b3d5.html","Waikato","Waipa"
22154,"523755",-38.341296,176.193077,"2022-06-10","240","","3-Waikite Valley Road Bridge","River/Stream",89.42,"Riverine V1",336,0.29,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/1a314e4b07112cbb.html","Waikato","Rotorua"
22151,"523756",-37.800564,175.276888,"2022-06-10","810","","Rotoroa (Hamilton)","Lake",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/095089d086ffb92f.html","Waikato","Hamilton"
22147,"523760",-37.918443,175.791018,"2022-06-10","200","","Okoroire","Lake",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/2ad41c5da72b41e2.html","Waikato","South Waikato"
22146,"523762",-38.333254,176.323055,"2022-06-10","360","","Tutaeinanga","Lake",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/65295ad703343c39.html","Waikato","Rotorua"
22142,"523763",-37.879389,175.229072,"2022-06-07","180","","Mangahia","Lake",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/aa0e0866d11a1afb.html","Waikato","Waipa"
47362,"523782",-40.1692397439718,176.829002707877,"2023-06-04","1000","","Te Angiangi Blackhead","Marine",0,"",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/266ff10ca452f397.html","Hawke's Bay",NA
47357,"523800",-40.1513116649736,176.848598927163,"2023-06-04","1000","","Te Angiangi Aramoana","Marine",0,"",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/a0674e3c04feccc3.html","Hawke's Bay",NA
47358,"523802",-40.1513116649736,176.848598927163,"2023-06-04","1000","","Te Angiangi Aramoana","Marine",0,"",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/a0674e3c04feccc3.html","Hawke's Bay",NA
47359,"523809",-40.1635867400635,176.837403386623,"2023-06-04","1000","","Te Angiangi Shelly Bay","Marine",0,"",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/797f0460f3b06871.html","Hawke's Bay",NA
47361,"523814",-40.1692397439718,176.829002707877,"2023-06-04","1000","","Te Angiangi Blackhead","Marine",0,"",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/266ff10ca452f397.html","Hawke's Bay",NA
47360,"523823",-40.1635867400635,176.837403386623,"2023-06-04","1000","","Te Angiangi Shelly Bay","Marine",0,"",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/797f0460f3b06871.html","Hawke's Bay",NA
65203,"523955",-43.6137093,171.1069417,"2024-03-08","500","","Lambies Stream","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/1e7ab91123590827.html","Canterbury","Ashburton"
65201,"523956",-43.6154,171.0523,"2024-03-07","","","Fish ID","Specimen",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/26138959cd284573.html","Canterbury","Ashburton"
34117,"523964",-44.974745,168.95055,"2023-03-29","1000","","Tyre Gully","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/66db6dd52708b547.html","Otago","Queenstown-Lakes"
34116,"523965",-44.974745,168.95055,"2023-03-29","1000","","Tyre Gully","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/66db6dd52708b547.html","Otago","Queenstown-Lakes"
34120,"523967",-44.974745,168.95055,"2023-03-29","1000","","Tyre Gully","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/66db6dd52708b547.html","Otago","Queenstown-Lakes"
65204,"523969",-43.6137093,171.1069417,"2024-03-08","500","","Lambies Stream","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/1e7ab91123590827.html","Canterbury","Ashburton"
65202,"523970",-43.6137093,171.1069417,"2024-03-08","500","","Lambies Stream","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/1e7ab91123590827.html","Canterbury","Ashburton"
34118,"523972",-44.974745,168.95055,"2023-03-29","1000","","Tyre Gully","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/66db6dd52708b547.html","Otago","Queenstown-Lakes"
34121,"523973",-44.974745,168.95055,"2023-03-29","1000","","Tyre Gully","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/66db6dd52708b547.html","Otago","Queenstown-Lakes"
34119,"523974",-44.974745,168.95055,"2023-03-29","1000","","Tyre Gully","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/66db6dd52708b547.html","Otago","Queenstown-Lakes"
60665,"523982",-45.883549,170.35678,"2024-01-12","1000","","Ōwhrio - Hagart Alexandaer Drive","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/6067179ec6b30852.html","Otago","Dunedin"
